sentence 	 label
real: philippine rescuers were yesterday frantically digging for more survivors after four people, including a toddler, were pulled alive from a building crushed by a landslide 11 days ago . 	0
afp - pakistan was still struggling at lunch on the second day of their four-day tour match against western australia here despite claiming two wickets in the morning session . 	0
massachusetts made sure its first home game against a defending national champion was one to remember. the minutemen stunned seventh-ranked connecticut 61-59 on rashaun freeman #39;s layup with 4.3 seconds to play thursday night . 	1
a group of high profile south africans, including former president nelson mandela, has condemned attempts to force united nations secretary-general kofi annan to resign . 	0
huge cost overruns. tunnel leaks. multimillion-dollar lawsuits. big trouble for the companies managing boston's big dig? not really . 	2
animation in america once meant mickey mouse and winnie the pooh. these days, it's just as likely to mean japanese fighting cyborgs, doe-eyed schoolgirls, and sinister monsters -- thanks in large part to people like john ledford . 	2
shares of sprint corp. and nextel communications inc. jumped yesterday following reports the two telephone companies were discussing a merger . 	2
nvidia has made a big noise about playstation 3 deal but unfortunately you won #39;t see this console any time soon. nvidia stock holders definitely know about sony and its playstation 3 killer business and therefore nvidia is recovering on the stock market . 	3
the issue: space telescope was condemned to a lingering death. our view: new report gives support to a manned rescue mission. the hubble telescope may well be the most successful observatory ever built, producing 	3
olympic ice dancing hopefuls loren galler-rabinowitz and david mitchell of the skating club of boston will be sidelined for the remainder of the season because of a shoulder injury to mitchell that will require surgery . 	1
jerusalem (reuters) - israeli prime minister ariel sharon  on friday invited the opposition labour party to begin talks to  form a unity government, a move that would avoid early  elections and pave the way for a withdrawal from gaza . 	0
judges in the corruption trial of silvio berlusconi withdrew yesterday to decide their verdict and the prime minister said he was confident he would not be convicted . 	0
the man in the mask on monday night may be cleveland's lebron james, who was fitted with a mask to protect his broken left cheek and might play in charlotte . 	1
a lone whale with a voice unlike any other has been wandering the pacific for the past 12 years. marine biologist mary ann daher of woods hole oceanographic institution in massachusetts, us, and her colleagues 	3
this so-called rivalry might be worth saving after all. umass finally got one thursday night. and the minutemen did it in exciting fashion, one that totally disgusted jim calhoun . 	1
at his last north atlantic treaty organization (nato) foreign ministers meeting, us secretary of state colin l. powell asked his european counterparts for support on the iraq issue . 	0
moscow space officials in russia are joining american officials in talking about the potential consequences of the food shortage aboard the international space station . 	3
a new study states that 60 of the genes in chicken have close relations to human dna. this may not comfort those who frequently eat the creature, but may ponder this the next time they order a batch of chicken wings . 	3
this weekend manchester city entertain spurs, and with last seasons seven-goal fa cup epic between the two teams still fresh in the memory, entertain could be the operative word . 	1
spanish football federation president angel maria villar will appear before the national anti-violence commission tomorrow to explain why he has defended spain coach luis aragones . 	1
thomson announced friday it that it will enter the hd dvd market with a line of players and that it will also manufacture hd dvd and blu-ray discs . 	3
yahoo, ask jeeves, and microsoft all plan to follow google to the desktop . 	3
december 10, 2004 -- southwest airlines this morning said it will submit a bid to the federal bankruptcy court in indianapolis today for certain assets of bankrupt ata airlines . 	2
after almost 60 years of pacifism, japan today overhauled its defence policy; easing an arms exports ban and singling out north korea and china as security threats . 	0
reuters - ford motor co  said on friday it\was recalling about 474,000 escape and mazda tribute sport\utility vehicles globally because the accelerator cable may\prevent the engine from returning to the idle position, which\could increase stopping distance and result in a crash . 	2
darfur #39;s rebel leaders held preliminary talks with african union mediators in abuja on friday ahead of the latest round of peace negotiations on the crisis in the western sudanese region . 	0
what would you do if you were tasked with designing a new search engine? you have all the resources the world can offer and the certain knowledge that your project is so important to your employer that mountains 	3
airbus has been given the go-ahead to develop a new jet designed to compete with the boeing co. #39;s new 7e7, according to reports by the associated press friday . 	2
southwest airlines has offered more than \$100 million for part of ata #39;s operations at chicago #39;s midway airport. if successful, it could torpedo airtran airway #39;s efforts to create a hub there . 	2
buffalo bills offensive coordinator tom clements has emerged on a short list of candidates whom notre dame has targeted for its head coaching vacancy . 	1
general electric co., the biggest company by market value, said it will buy back as much as \$15 billion in stock over three years and raised its quarterly dividend 10 percent, more than some analysts had estimated . 	2
anaheim, calif. (sports network) - the anaheim angels have  reportedly agreed to a contract with veteran free-agent  outfielder steve finley . 	1
cardinal health's deal with lilly suggests the new fee-for-service model is gaining traction . 	2
reuters - diversified manufacturer general\electric co.  said on friday it boosted its quarterly\dividend by 10 percent and earmarked up to  #36;15 billion for\share repurchases over the next three years . 	2
quito, ecuador -- ecuadorean police barred supreme court judges from returning to their offices yesterday after the judges tried to defy a decision by congress to fire them for bias against president lucio gutierrez . 	0
with food supplies becoming critically low onboard the international space station, the astronauts have been told to cut back on their food consumption . 	3
stockholm, sweden --(business wire)-- dec. 10, 2004 -- ericsson (nasdaq:ericy) has been selected by mtn south africa to supply 3g/wcdma network . 	3
uefa on friday ordered italian side lazio to play its next european match behind closed doors as punishment for unruly fan behavior during a game last month against partizan belgrade, including racial taunts directed at partizan #39;s 	1
opec oil ministers agreed today to cut oil production by one million barrels a day to stem a 24 percent price slide in the past six weeks, and they called for an emergency meeting 	2
dreamworks and pixar both make cutting-edge digital animated films. but behind the scenes, the two studios are about as different as shrek and mr . 	2
fort worth, texas -- the high cost of jet fuel is prompting american airlines to raise its domestic ticket prices. it is going to charge an extra \$5 for one-way flights, and \$10 per roundtrip . 	2
general electric co., a maker of jet engines, plastics and appliances as well as owner of the nbc television network, said friday that its board raised the company #39;s quarterly dividend by 10 percent to 22 cents per share, and authorized the repurchase of 	2
last month the united states and its allies signaled a change in sudan policy. rather than pressuring sudan #39;s government to halt its genocidal attacks against civilians in the western province of darfur, they 	0
investors sold off shares of auto parts makers friday after delphi corp. issued a profit warning and said it would cut nearly 5 percent of its work force next year . 	2
search engine giant yahoo has tapped pasadena-based x1 technologies to add the ability to search desktop files and folders on microsoft windows platforms . 	3
shares of video game makers rose sharply friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers . 	2
the us supreme court on friday agreed to consider whether internet file-trading networks should be held responsible when their users copy music, movies and other protected works without permission . 	3
calcutta: anil kumble began the year looking to quickly reach 435. he got there (and went one better) in dhaka on friday afternoon, the opening day of the second last test of 2004 . 	1
a wall street journal report friday afternoon citing sources on both sides indicated no. 3 sprint corp. and no. 5 nextel communications inc . 	2
uk browser business deepnet explorer today trumped global competitors microsofts internet explorer, netscape and firefox, with the claims that its new phishing alarm and enhanced pop-up killer made deepnet explorer the first known browser to pass 	3
december 10, 2004 - remember napster? oh, the heady days of swapping mp3s with blatant disregard to hilary rosen and the riaa. well, napster is back -- as a legit music service and now the provider of ringtones through the new application napster mobile . 	3
ap - tracy mcgrady needed only 35 seconds to turn a sure loss into an improbable win and a listless 20-point night into one of the league's most memorable clutch performances . 	1
houston yao ming #39;s 21 points and nine rebounds led the houston rockets to an 89-to-81 victory over the hapless new orleans hornets . 	1
online auction house ebay #39;s payment system paypal can now be used for purchases by us customers of apple #39;s itunes music store . 	3
southwest airlines said on friday it will bid at least usd\$100 million for assets of bankrupt ata airlines, including taking over six of ata #39;s 14 gates at chicago #39;s midway airport and selling tickets on some of each other #39;s flights . 	2
greed and sexual desire drove martin frankel to mastermind one of the largest insurance frauds in us history, a federal judge heard on friday as she sentenced him to nearly 17 years in prison . 	2
world to plant trees at easter as a symbol of renewal and to protect the planet. planted, quot; maathai told reuters television in oslo, where she received the 2004 nobel peace prize . 	0
with an eye to north korea and china, prime minister koizumi #39;s cabinet is set to pass new guidelines friday. by bennett richardson  correspondent of the christian science monitor . 	0
washington area biotech companies will face pivotal moments this year, finding out whether key products work before money dries up, fending off competition from bigger companies,  and, perhaps filing to go public . 	2
which owns fund manager henderson, - yesterday escaped a ball and chain that has dragged at it ever since it came to the stock market a year ago . 	2
seismologists are studying mysterious tremors deep under the san andreas fault that may signal future earthquakes. the continuous tremors are  quot;a kind of chatter quot; emanating from a depth far below the surface 	3
ap - president vicente fox presented a plan friday to improve mexico's checkered human rights record, pledging to eradicate torture and to hold corrupt and abusive authorities accountable for wrongful arrests and shoddy police work . 	0
the steelers have all the ingredients to make a run for their fifth super bowl title while the nfc trots out its weakest set of challengers in memory . 	1
international space station crewmembers this week continued research and maintenance activities and prepared for arrival of the next progress cargo craft . 	3
intelligence-gathering by the front-line forces that need to know the most is proving difficult in a region increasingly gripped by fear . 	0
the united states anti-doping agency received an important validation yesterday in its attempt to punish athletes who were suspected of doping in the balco steroids scandal but who had not failed a drug test . 	1
after gary bettman was introduced as the commissioner of the national hockey league 12 years ago, he was handed a fax from bob goodenow, the executive director of the players association . 	1
michelle collins, who won the world athletics indoor 200 metres for the united states last year, was yesterday suspended for eight years despite the fact that she has never tested positive or admitted doping violations . 	1
bernard b. kerik said in a statement that he had come to learn that a former housekeeper may not have been in the u.s. legally . 	0
shanghai (reuters) - china voiced deep concern on saturday  over japan's sweeping overhaul of defense policy that eased a  decades-old ban on arms exports and suggested a shift from a  defensive posture in place since its world war ii defeat . 	0
san francisco (cbs.mw) - personal computer stocks were relatively quiet friday as the sector focused more attention on china where hewlett-packard introduced a new, low-priced pc . 	2
tests of high-speed wireless internet service on one of the region #39;s busiest ferry runs have been canceled, but the service, referred to as wi-fi, might still become available on that run, between seattle and bremerton, the ferry service said . 	3
sprint corp. is in advanced talks to buy nextel communications inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today . 	3
this should give pause to anyone who thought the red sox might be interested in toning down their image as idiots: they've made a serious contract offer to david wells . 	1
cbc sports online - steve finley will remain on the west coast, but he #39;s decided to return to the american league after 14 seasons . 	1
the angels rounded out their starting outfield yesterday, signing center fielder steve finley to a \$14 million, two-year contract as baseball's winter meetings in anaheim, calif., began to percolate . 	1
former cyclone adam haluska does in his former team as he scores 20 points to lead the hawkeyes past iowa state, 70-63, on friday . 	1
a closer look at the new offer from the nhl players #39; association: rollback: the whopping 24 pay cut on all existing player contracts is a monstrous concession . 	1
nasa should use the space shuttle and spacewalking astronauts to mount one last repair flight to the hubble space telescope, and extend the life of one of the greatest scientific instruments ever made . 	3
london, england -- portsmouth chairman milan mandaric has reportedly put former southampton manager gordon strachan at the top of a list of possible targets for the english premier league club #39;s vacant managerial position . 	1
werner franz claimed his maiden world cup downhill victory with a time of one minute 57.51 seconds at val d #39;isere. the austrian #39;s victory means he becomes the first man to beat american bode miller, who finished fourth, in the discipline this season . 	1
boeing's huge delta 4-heavy rocket, set for lift-off on saturday, may play a role in life after the space shuttle . 	3
reuters - wal-mart stores inc.  said on\saturday it still expects a 1 percent to 3 percent increase in\december sales at its u.s. stores open at least a year . 	2
ap - premier silvio berlusconi, an important ally for president bush in iraq, was acquitted of corruption charges that have dogged his government from the start. the verdict was a boost to the conservative leader ahead of 2006 elections. berlusconi, 68, has long insisted he was the victim of left-wing prosecutors . 	0
as arsenal are preparing to play chelsea in the big game of the weekend, gunners #39; manager frenchman arsene wenger is still deciding in the build-up to sunday #39;s premier league showdown . 	1
paolo guerrero scored the equalizer and set up another goal to allow bayern munich to spend the winter break in first place in the bundesliga with a 2-2 draw against stuttgart on saturday . 	1
liverpool, england (sports network) - everton moved up to second place in the premiership saturday with a 1-0 win over arch-rival liverpool at goodison park . 	1
afp - germany's federal court of justice ruled against giving barbie a monopoly in the themed doll market, saying that a german rival called steffi love had every right to compete with her . 	0
the union #39;s proposal to end the lockout, made thursday at the league #39;s canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls . 	1
a small-markets swap takes place on saturday as the indians send outfielder matt lawton to the pirates for left-handed reliever arthur rhodes, sources say . 	1
barcelona has moved 12 points clear at the top of spain #39;s primera liga thanks to a 2-1 win at albacete. andres iniesta put barca ahead after just two minutes, but when mark gonzalez made it 1-1 with 17 minutes 	1
the health records of yasser arafat, who died at percy military hospital near paris last month, have been submitted to palestinian authorities . 	0
ap - john smoltz might rejoin the braves' rotation if atlanta finds another closer . 	1
anaheim, calif. there #39;s a chance john smoltz could return to the atlanta braves #39; rotation if the team finds another closer . 	1
israel #39;s opposition labour party began talks with prime minister ariel sharon #39;s likud party yesterday about joining its coalition - a partnership aimed at promoting a military withdrawal from gaza . 	0
it was first unveiled to the world as the american dream for spreading democracy right across the middle east. but by the time us secretary of state colin powell came to launch the administrations  quot;big 	0
canadian press - cairns, australia (ap) - a 38-year-old australian man bled to death saturday after he was rescued from the jaws of a shark while spearfishing on the great barrier reef, authorities said . 	0
mumbai: singapore technologies telemedia and tm international have announced that their consortium has signed definitive agreements for the acquisition of 47.7 per cent stake in idea cellular . 	2
arsenal boss arsene wenger has dismissed claims today #39;s clash with chelsea will decide the title race. he said:  quot;the season is not finished but you can say chelsea are already better than they were last year . 	1
england #39;s neil cheetham leads by one shot going into the final round of the dunhill classic at leopard creek after a solid 69 on saturday . 	1
coalition peace talks have begun between israel #39;s opposition labour party and the prime minister, ariel sharon. labour leader shimon peres said that his party want a guarantee that the government fulfils its 	0
computer-game enthusiasts flocked to software retailers across the country to buy  quot;playstation portable quot; (psp) that hit store shelves sunday . 	3
two qassam rockets landed in the western negev on saturday morning, causing damage to a home. no casualties were reported. the rocket fire originated from the northern gaza strip . 	0
seoul (reuters) - north korea will not dismantle its  nuclear programs or improve ties with south korea until  questions about the south's nuclear experiments are clearly  answered, pyongyang said on sunday . 	0
nairobi, kenya -- somalia's parliament passed a motion of no-confidence against the new prime minister and his cabinet yesterday, an official said, effectively sacking a government that had been expected to restore order to the country after 13 years of anarchy and war. the deputy speaker of the 275-member transitional parliament, dalhar omar, said 153 members voted against prime minister .. . 	0
hanoi : yesterday vietnam, today asia, tomorrow the united states: vietnam airlines has expanded to the point where it is even eyeing the huge american market, a move which would have been unthinkable not long ago . 	2
mike lang had a career-high 25 points, including the go-ahead jumper with 1:16 remaining, to lift dartmouth to a 69-67 nonconference victory over new hampshire last night in hanover, n.h. lang's basket broke a 66-66 tie. dartmouth (3-3) then fouled the wildcats' jermaine anderson, who hit one of two free throws to make it 68-67 with 54 seconds left. a .. . 	1
las vegas -- if vitali klitschko made one thing clear last night about the heavyweight division, it's how finished mike tyson really is . 	1
vitali klitschko proved too strong for danny williams as he retained his world championship crown in las vegas last night. williams vowed to continue boxing despite being outclassed by klitschko . 	1
bode miller won his fifth victory of the world cup season in a giant slalom on sunday after the three men ahead of him all faltered . 	1
while the yankees were quietly celebrating their free agency victory over the red sox, snaring new englander carl pavano with a four-year deal in excess of \$38 million, no one gloated too long . 	1
two prominent pro-democracy leaders were among hundreds of prisoners released from a myanmar prison on sunday as part of a broad amnesty granted by the country #39;s ruling junta, the prisoners and family members said . 	0
mark delaney wants aston villa to  quot;stamp their authority on midlands football quot; by finally overcoming birmingham in sunday #39;s derby . 	1
singapore government-owned stt and tm international, the international investment arm of telekom malaysia, said in a statement on saturday they had signed  quot;definitive agreements quot; to buy the entire stake of cingular wireless in idea . 	2
lee carsley scored the winner in the 68th minute, giving everton a 1-0 victory saturday over liverpool in the 200th merseyside derby . 	1
feyenoord cut psv eindhoven #39;s lead atop the dutch premiership to three points on sunday as bart goor equalized two minutes into injury time for a 3-3 draw with the leaders . 	1
finland #39;s tanja poutiainen snatched back the women #39;s world cup lead with her third victory of the alpine ski season on sunday but played down her chances of winning the overall title . 	1
irving, tx (sports network) - dallas cowboys running back eddie george was inactive for sunday #39;s game against new orleans as a healthy scratch and missed a game for the first time in his nfl career . 	1
afp - sony launched a frontal assault on nintendo's domination of the portable game console market by kicking off japan sales of its new playstation portable (psp), drawing huge lines in tokyo . 	3
bucharest: romanians voted for a new president on sunday with fighting corruption and joining the eu the main themes in a run-off round pitting prime minister adrian nastase against bucharest mayor traian basescu . 	0
houston (sports network) - indianapolis colts quarterback  peyton manning threw two touchdown passes in the first quarter  of sunday's game against the houston texans at reliant stadium  to set an nfl record for most consecutive games with multiple  td throws . 	1
rafah, gaza strip (afp) - four israeli soldiers were killed when palestinian militants blew up a tunnel under an army post in gaza, as jailed intifada leader marwan barghuti pulled out of the palestinian elections . 	0
fifteen years ago, american journalist todd smith was brutally beaten and executed after he ventured into peru's jungle to investigate links between shining path guerrillas and the cocaine trade . 	0
ap - erin lawless scored a career-high 26 points and grabbed seven rebounds and no. 21 purdue beat western michigan 74-42 on sunday . 	1
yasser arafat is dead. a so-called moderate is now chairman of the palestine liberation organization. elections to choose a palestinian authority president are scheduled in the west bank and gaza for early january . 	0
free agent first baseman richie sexson appears to be at the top of the orioles' wish list after a meeting at the team's suite on saturday . 	1
hollywood movie powerhouse walt disney has taken sides with japans sony corp in a bitter battle between studios to define a technical standard for next generation dvds, it said . 	3
a top iranian official said sunday that iran would withdraw from the negotiations with the european union (eu) if the upcoming talks in brussels turned into a dead-end, the official irna news agency reported . 	0
sydney (dow jones)--babcock  amp; brown ltd. (bnb.au) said monday it plans to raise as much as a\$1 billion for an externally managed investment company to target long-term investments . 	2
reuters - hopes -- and worries -- that u.s.\regulators will soon end the ban on using wireless phones\during u.s. commercial flights are likely at least a year or\two early, government officials and analysts say . 	3
ap - nasa administrator sean o'keefe will resign this week, a government official said sunday, and a spokesman for louisiana state university said o'keefe is a leading candidate to become a chancellor there . 	3
rival sony began its worldwide assault yesterday by launching a new handheld console, playstation portable, in game-crazy japan. sony aims to seek and destroy gameboy and its maker nintendo #39;s \$5billion hold 	3
the us-led militarycoalition in afghanistan has beguna big offensive against militants loyal to the ousted taliban regime in an attempt to quash any attempt to disrupt parliamentary elections next spring . 	0
next week, the fcc will likely change the rules on unbundled networks largely in ways favorable to the regional bells . 	2
inside i.b.m., the issue of whether to stay in the personal computer business has been debated for a decade. the issue was put to rest last week . 	2
ap - royce clayton and the arizona diamondbacks reached a preliminary agreement sunday on a  #36;1.3 million, one-year contract . 	1
shelden williams collects 18 points and 15 rebounds to give duke an 82-54 triumph over toledo and coach mike krzyzewski his 700th career win on sunday . 	1
london - arsenal manager arsene wenger has praised thierry henry #39;s speed of thought after the striker stroked home a quick free-kick that helped champions arsenal to a 2-2 draw against premiership leaders chelsea at highbury last night . 	1
the possibility of a further slide in the dollar and a decline in demand for us assets has become one of the potential risks to financial stability, the bank of england said in its semi-annual financial stability review . 	2
robert evans, the fabled hollywood producer and man about town, will be enjoying his latest gig, as a satellite radio talk-show host, from the comfort of his home . 	3
sen. charles schumer yesterday criticized retail grinches who are stealing christmas by blacklisting customers who return too many gifts . 	2
a report released on monday by the washington-based brookings institution says that half of the residential, commercial and industrial buildings that will be up in 2030 in the largest metropolitan areas don #39;t yet exist . 	2
the seahawks deny a falcons' two-point try for the tie with no time remaining to wrap up the nfc west, 28-26, on sunday . 	1
(2nd update) movie actor fernando poe jr. #39;s condition has deteriorated, according to a bulletin his doctors issued on monday. he is still in a coma and has multiple organ system involvement . 	0
the figure for homeless families in england has topped 100,000 for the first time . 	0
foxborough -- tyrone poole said he probably could count the number of plays he got in on with one hand, but after missing seven games because of knee surgery, the patriots' starting cornerback was just pleased to get back on the field . 	1
with big fish like richie sexson still looking for work and prizes like tim hudson being dangled in the market, the orioles remain hopeful that they can bag a big catch . 	1
the london stock exchange plc has received and rejected a bid proposal from germany #39;s main stock exchange, deutsche boerse ag , the exchanges said monday . 	2
the former presidential candidate and movie actor fernando poe jr. #39;s condition has deteriorated after he suffered a stroke, doctors said monday . 	0
colombo: bollywood superstar shah rukh khan has apologised to sri lanka #39;s protesting buddhist monks for the timing of his mega concert here, which coincides with the death anniversary of a popular priest, but said the show will go on . 	0
taipei (reuters) - taiwan president chen shui-bian is under  pressure to find ways to work with an opposition-dominated  parliament after his party suffered a surprise setback in  weekend legislative elections . 	0
president bush #39;s white house conference on the economy is sure to attract some of the nation #39;s political and economic superstars to washington this week . 	2
jakarta (antara): president susilo yudhoyono asked indonesian diplomats on monday to help the government improve indonesia #39;s bad image . 	2
china's media responds cautiously to the election setback suffered by taiwan's pro-independence dpp . 	0
milan (afp) - sharp differences between the fiat group and general motors over an option by fiat to sell its loss-making auto operations to gm will be the focus of a meeting between the two companies in zurich on tuesday . 	2
"oracle corp. announced today it has signed a definitive merger agreement to acquire peoplesoft inc. for approximately \$10.3 billion. &lt;font face=""verdana,ms sans serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;b&gt;-ap&lt;/b&gt;&lt;/font&gt; "	3
referee graham poll has insisted that he acted within the laws of the game when he allowed thierry henry to take a quick free-kick yesterday . 	1
london (cbs.mw) - failed efforts to merge stock exchanges have littered the trading landscape in recent years, but the german stock exchange isn #39;t giving up on creating a pan-european and british market for trading stocks and derivatives . 	2
ap - the st. louis rams won a finale that, in the end, they needed much more than the new york jets. marc bulger threw for 450 yards and three touchdowns and jeff wilkins hit a 31-yard field goal with 3:03 left in overtime sunday to give the rams a 32-29 win over the new york jets, clinching their fourth playoff berth in five seasons under coach mike martz . 	1
new york (reuters) - shaquille o'neal and dwyane wade each  scored 20 points and added nine rebounds as the miami heat  notched their fourth consecutive win dumping the struggling  toronto raptors 106-98 sunday . 	1
montreal (cp) - paul tellier has disembarked as president and chief executive officer of bombardier inc. the bombshell announcement monday morning came as the montreal-headquartered multinational transportation 	2
khartoum (reuters) - two employees of a british charity  were killed in sudan's troubled darfur region on sunday when  their convoy came under fire, the aid agency said on monday . 	0
bangladesh's coach says they still deserve test status after their 30th defeat, to india . 	0
boeing's new heavy-lift delta 4 rocket must wait a further week before making its maiden flight . 	0
general motors and daimlerchrysler say they #39;re teaming up to develop hybrid technology for use in their vehicles. the two giant automakers say they have signed a memorandum of understanding . 	2
oracle corp. reported second-quarter 2005 earnings that beat analyst expectations on monday, thanks to new software revenue and continued gains from license updates and product support . 	2
after 18 months of conflict, a friendly merger deal has been struck between oracle corp. and peoplesoft inc. after the former raised its  quot;final quot; offer by 10 per cent . 	2
puzzling is the best word to describe notre dames attempt to find a new head football coach after dumping tyrone willingham unceremoniously two weeks ago . 	1
eight of 11 detainees briefly refuse food over prisoner rights including family visits, access to media. baghdad - the us army said eight of toppled iraqi leader saddam hussein #39;s jailed lieutenants had briefly 	0
ap - spain's prime minister, heckled monday by opposition lawmakers, angrily denied his socialist party instigated anti-government rallies on the eve of a general election to reap political benefit from the madrid train bombings . 	0
hewlett-packard has dropped plans to beef up its hp-ux operating system with new high availability and clustering technology it obtained in its 2002 acquisition of compaq. the company will instead shift its development focus to new areas, as it attempts to convince customers that there is still life in its venerable unix operating system . 	3
named to head nasa by president bush in december 2001, sean o #39;keefe acknowledged he had no experience in astronautics. his management style aimed at practical economy . 	3
ap - israel will renovate the crumbling entrance to a disputed holy site in jerusalem's old city that is revered by jews and muslims, officials said monday . 	0
bombardier, the troubled canadian maker of aircraft and trains, saw its shares fall by around 20 per cent in toronto, after it announced that paul tellier was stepping down early as president and chief executive officer . 	2
washington : us retail sales rose 0.1 percent in november, a better than expected start to the crucial holiday shopping season, seasonally adjusted government figures showed . 	2
workers at ford motor co. #39;s luxury british car unit, jaguar, voted against a strike over plans to cut jobs and scale back production, unions said on monday . 	2
islamabad, pakistan are there secret cia bases in pakistan to hunt for osama bin laden? pakistan says no. it is denying a new york times report, which says the spy agency has concluded bin laden is being sheltered 	0
army reinforcements sent to bolster the democratic republic of congo #39;s fragile border region with rwanda have clashed with former rebel units within the army, a local military commander said on sunday . 	0
referee graham poll came under renewed fire today as goalkeeper petr cech blamed him for costing chelsea victory at highbury by allegedly reneging on a promise to blow his whistle before thierry henrys free-kick . 	1
mazu networks, the cambridge, massachusetts, network intrusion prevention system (ips) technology company, has secured another round of venture capital funding, including a stake from security software giant symantec . 	3
ankara, dec 13 (afp) - turkey was cautiously optimistic monday that it would obtain a favorable result from this week #39;s crunch summit of european union leaders who will decide on ankara #39;s membership bid, but warned the 25-nation bloc not to cross ankara #39;s 	0
one month after yasser arafat #39;s death, realignments on both sides of the palestinian-israeli divide are raising fragile hopes for a mutual retreat from four years of fighting . 	0
the federal government hopes to introduce legislation today to establish a do-not-call registry for consumers who want to stop endless telemarketing pitches . 	2
oil prices have fallen in recent weeks from record highs, relieving the anxieties of consumers and economists alike. however, opec recently signaled that it #39;s not ready for the price of black 	2
santa clara, calif., dec. 13 /prnewswire-firstcall/ -- sun microsystems, inc. (nasdaq:sunw) today unveiled its next generation sun ray(tm) server software 3.0 an interoperable, platform that enables instant 	3
ref graham poll insists he didn #39;t get it wrong when allowing arsenal #39;s thierry henry to take his free-kick early against chelsea yesterday . 	1
this week's travelwatch column profiles anangu tours, an aborigine-owned tour company in australia's red center . 	3
team-up will help the companies compete and fill gaps in both firms' portfolios . 	2
officials in iraq say at least 10 iraqis have been killed and several others wounded in separate insurgent attacks across the country . 	0
unitedhealthcare insurance co., a branch of unitedhealth group, will pay \$3.5 million to settle charges that it defrauded the medicare program, the us department of justice announced monday . 	2
southfield, michigan: general motors corp and daimlerchrysler ag will jointly develop a petroleum-electric power system to catch up with toyota motor corp and honda motor co in so-called hybrid vehicles that save fuel and cut tailpipe emissions . 	2
seoul north korea is seriously reconsidering its role in talks on its nuclear programs because of what it sees as a concerted campaign to topple the government in pyongyang, the north korean foreign ministry said monday . 	0
reuters - lockheed martin corp. on monday\announced that it will launch its atlas v rocket on dec. 17 as\planned, while boeing co. waited to reschedule a launch of its\delta iv heavy-lift rocket that it was forced to abandon on\sunday . 	3
cincinnati (sports network) - cincinnati bengals  quarterback carson palmer is questionable for sunday's game  against buffalo after an mri exam monday revealed no serious  damage to his left knee . 	1
the software maker adds a network management application. it also updates its quicken personal-finance software . 	3
defense dept. to buy second supercomputer for naval oceanographic office . 	3
chipmaker announces new chipset and reference design for consumer devices and pcs . 	3
boston - new software from skybox security will help companies monitor their networks and comply with u.s. federal and state data security regulations, and even help them prepare networks for dangerous new internet worms, according to the company . 	3
washington: sean o #39;keefe, is resigning after three tumultuous years heading the us space program, the white house said monday . 	3
ap - microsoft corp. on monday joined the battle for supremacy in so-called desktop search, introducing software for quickly locating files on personal computers that challenges google's two-month-old rival product . 	3
"ap - sen. john mccain is ""guardedly optimistic"" that major league baseball and its players could reach an agreement on tougher testing for steroids . "	1
augusto pinochet, the former chilean dictator, was ordered under house arrest yesterday, charged with kidnapping and murder dating back to his 17-year rule . 	0
the n.h.l. appears poised to reject a proposal made by the players union, which included a 24 percent reduction in pay and other concessions but not a hard salary cap . 	1
one of the three women suing the university of colorado for what they said was the school #39;s failure to protect them against sexual assault by football players has dropped her federal lawsuit . 	1
a car bomb exploded in a line of vehicles waiting to enter the green zone early monday, killing at least 11 iraqis at an 	0
pedro martinez picked the new york mets over the boston red sox, and the chicago white sox dealt carlos lee to milwaukee for scott podsednik and a reliever on monday as baseball #39;s annual winter meetings finished with many top stars still searching for 	1
the us and the european union responded cautiously yesterday to china #39;s surprise undertaking to impose duties on some textile exports, a step it said was designed to ensure a  quot;smooth 	2
pedro martinez closed in on a four-year deal with the new york mets, and the boston red sox resigned themselves monday to losing the three-time cy young award winner . 	1
ap - an afghan cabinet minister resigned monday after president hamid karzai rejected his drive to shut down relief groups he accused of wasting money on expensive cars and houses . 	0
with the selection of michael o. leavitt, a former governor of utah, the shape of the cabinet in president bush's second term has become clear . 	0
canada #39;s bombardier family has taken back management control of the troubled transport equipment maker that bears its name following the sudden departure of paul tellier, chief executive . 	2
fulham manager chris coleman was delighted with his side #39;s second-half performance, which brought them a hard-earned point in a 1-1 draw against manchester united at craven cottage . 	1
justin gray has had an ample amount of time to get his shooting stroke ready. gray and no. 6 wake forest are back in action after an eight-day break when they visit temple on monday . 	1
cbc sports online - the cleveland cavaliers activated dajuan wagner off the injured list monday for a second time this season. wagner missed five games with an inflamed right arch after earlier sitting out seven games because of a sprained right ankle . 	1
symantec, which produces the norton line of computer products, is in talks to acquire veritas software, a maker of data backup programs . 	2
users in the united states continue to think of a cellphone as a device for talking, not text messaging. marketers, however, hope to change that as soon as possible . 	3
islamabad: as the second round of expert-level talks on nuclear confidence building measures (cbms) between pakistan and india starts today, the government says that the recent statements coming from new delhi are  quot;disturbing quot; and sound  quot;paranoid quot; . 	0
